Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No
6291,36.491329,-118.824944,520,CA,757,Quercus,douglasii,blue oak,Plantae,17373,500,Flowers or flower buds,2012,4,1,92,2456019,7,2012,4,15,106,2456033,19
6291,36.491329,-118.824944,520,CA,757,Quercus,douglasii,blue oak,Plantae,17373,501,Open flowers,2012,4,8,99,2456026,7,2012,4,15,106,2456033,19
6291,36.491329,-118.824944,520,CA,757,Quercus,douglasii,blue oak,Plantae,17373,502,Pollen release (flowers),2012,4,15,106,2456033,7,2012,4,15,106,2456033,19
6295,36.49078,-118.825615,523,CA,757,Quercus,douglasii,blue oak,Plantae,17374,500,Flowers or flower buds,2012,4,8,99,2456026,7,2012,4,15,106,2456033,10
6295,36.49078,-118.825615,523,CA,757,Quercus,douglasii,blue oak,Plantae,17374,501,Open flowers,2012,4,8,99,2456026,7,2012,4,15,106,2456033,10
6295,36.49078,-118.825615,523,CA,757,Quercus,douglasii,blue oak,Plantae,17374,502,Pollen release (flowers),2012,4,15,106,2456033,7,2012,4,15,106,2456033,10
6295,36.49078,-118.825615,523,CA,757,Quercus,douglasii,blue oak,Plantae,17375,500,Flowers or flower buds,2012,3,25,85,2456012,5,2012,4,15,106,2456033,10
6295,36.49078,-118.825615,523,CA,757,Quercus,douglasii,blue oak,Plantae,17375,500,Flowers or flower buds,2012,9,30,274,2456201,9,2012,9,30,274,2456201,6
6295,36.49078,-118.825615,523,CA,757,Quercus,douglasii,blue oak,Plantae,17375,501,Open flowers,2012,4,8,99,2456026,7,2012,4,15,106,2456033,10
6299,36.491302,-118.826218,529,CA,757,Quercus,douglasii,blue oak,Plantae,17382,500,Flowers or flower buds,2012,3,25,85,2456012,5,2012,4,15,106,2456033,26
6299,36.491302,-118.826218,529,CA,757,Quercus,douglasii,blue oak,Plantae,17382,500,Flowers or flower buds,2012,7,13,195,2456122,19,2012,7,13,195,2456122,4
6299,36.491302,-118.826218,529,CA,757,Quercus,douglasii,blue oak,Plantae,17382,501,Open flowers,2012,3,25,85,2456012,5,2012,4,15,106,2456033,26
6299,36.491302,-118.826218,529,CA,757,Quercus,douglasii,blue oak,Plantae,17382,502,Pollen release (flowers),2012,4,1,92,2456019,7,2012,4,8,99,2456026,7
6303,34.149364,-118.960472,249,CA,705,Quercus,agrifolia,California live oak,Plantae,17946,500,Flowers or flower buds,2012,3,9,69,2455996,9,2012,3,9,69,2455996,1
6303,34.149364,-118.960472,249,CA,705,Quercus,agrifolia,California live oak,Plantae,17946,500,Flowers or flower buds,2012,3,16,76,2456003,6,2012,4,6,97,2456024,110
6303,34.149364,-118.960472,249,CA,705,Quercus,agrifolia,California live oak,Plantae,17946,501,Open flowers,2012,3,9,69,2455996,9,2012,3,9,69,2455996,1
6303,34.149364,-118.960472,249,CA,705,Quercus,agrifolia,California live oak,Plantae,17946,501,Open flowers,2012,3,16,76,2456003,6,2012,4,6,97,2456024,110
6303,34.149364,-118.960472,249,CA,705,Quercus,agrifolia,California live oak,Plantae,17946,502,Pollen release (flowers),2012,3,16,76,2456003,6,2012,3,20,80,2456007,17
6303,34.149364,-118.960472,249,CA,705,Quercus,agrifolia,California live oak,Plantae,17947,500,Flowers or flower buds,2012,3,9,69,2455996,9,2012,3,9,69,2455996,1
6303,34.149364,-118.960472,249,CA,705,Quercus,agrifolia,California live oak,Plantae,17947,500,Flowers or flower buds,2012,3,16,76,2456003,6,2012,4,6,97,2456024,35
6303,34.149364,-118.960472,249,CA,705,Quercus,agrifolia,California live oak,Plantae,17947,501,Open flowers,2012,3,9,69,2455996,9,2012,3,9,69,2455996,1
6303,34.149364,-118.960472,249,CA,705,Quercus,agrifolia,California live oak,Plantae,17947,501,Open flowers,2012,3,16,76,2456003,6,2012,4,6,97,2456024,35
6303,34.149364,-118.960472,249,CA,705,Quercus,agrifolia,California live oak,Plantae,17947,502,Pollen release (flowers),2012,3,9,69,2455996,9,2012,3,9,69,2455996,1
6303,34.149364,-118.960472,249,CA,705,Quercus,agrifolia,California live oak,Plantae,17947,502,Pollen release (flowers),2012,3,16,76,2456003,6,2012,3,20,80,2456007,17
6303,34.149364,-118.960472,249,CA,705,Quercus,agrifolia,California live oak,Plantae,17948,500,Flowers or flower buds,2012,2,29,60,2455987,-9999,2012,3,9,69,2455996,1
6303,34.149364,-118.960472,249,CA,705,Quercus,agrifolia,California live oak,Plantae,17948,500,Flowers or flower buds,2012,3,16,76,2456003,6,2012,4,24,115,2456042,17
6303,34.149364,-118.960472,249,CA,705,Quercus,agrifolia,California live oak,Plantae,17948,501,Open flowers,2012,3,9,69,2455996,9,2012,3,9,69,2455996,1
6303,34.149364,-118.960472,249,CA,705,Quercus,agrifolia,California live oak,Plantae,17948,501,Open flowers,2012,3,16,76,2456003,6,2012,4,24,115,2456042,17
6303,34.149364,-118.960472,249,CA,705,Quercus,agrifolia,California live oak,Plantae,17948,502,Pollen release (flowers),2012,3,9,69,2455996,9,2012,3,9,69,2455996,1
6303,34.149364,-118.960472,249,CA,705,Quercus,agrifolia,California live oak,Plantae,17948,502,Pollen release (flowers),2012,3,16,76,2456003,6,2012,3,20,80,2456007,17
6303,34.149364,-118.960472,249,CA,705,Quercus,agrifolia,California live oak,Plantae,17948,502,Pollen release (flowers),2012,4,24,115,2456042,18,2012,4,24,115,2456042,17
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17949,500,Flowers or flower buds,2012,3,8,68,2455995,6,2012,3,8,68,2455995,8
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17949,500,Flowers or flower buds,2012,4,15,106,2456033,9,2012,4,15,106,2456033,6
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17949,500,Flowers or flower buds,2012,5,11,132,2456059,7,2012,5,11,132,2456059,15
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17949,500,Flowers or flower buds,2012,6,8,160,2456087,8,2012,8,17,230,2456157,6
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17949,501,Open flowers,2012,5,11,132,2456059,7,2012,5,11,132,2456059,15
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17949,501,Open flowers,2012,7,13,195,2456122,7,2012,7,20,202,2456129,7
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17949,502,Pollen release (flowers),2012,4,29,120,2456047,8,2012,4,29,120,2456047,5
6091,34.11578,-118.757507,229,CA,705,Quercus,agrifolia,California live oak,Plantae,17950,500,Flowers or flower buds,2012,4,15,106,2456033,9,2012,4,15,106,2456033,6
6091,34.11578,-118.757507,229,CA,705,Quercus,agrifolia,California live oak,Plantae,17950,500,Flowers or flower buds,2012,5,31,152,2456079,5,2012,7,6,188,2456115,7
6091,34.11578,-118.757507,229,CA,705,Quercus,agrifolia,California live oak,Plantae,17950,500,Flowers or flower buds,2012,8,6,219,2456146,10,2012,8,17,230,2456157,6
6091,34.11578,-118.757507,229,CA,705,Quercus,agrifolia,California live oak,Plantae,17950,501,Open flowers,2012,5,31,152,2456079,5,2012,5,31,152,2456079,8
6091,34.11578,-118.757507,229,CA,705,Quercus,agrifolia,California live oak,Plantae,17950,501,Open flowers,2012,6,15,167,2456094,7,2012,7,6,188,2456115,7
6091,34.11578,-118.757507,229,CA,705,Quercus,agrifolia,California live oak,Plantae,17950,502,Pollen release (flowers),2012,4,21,112,2456039,6,2012,4,29,120,2456047,5
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17951,500,Flowers or flower buds,2012,4,15,106,2456033,9,2012,4,15,106,2456033,6
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17951,500,Flowers or flower buds,2012,5,11,132,2456059,7,2012,5,11,132,2456059,15
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17951,500,Flowers or flower buds,2012,6,8,160,2456087,8,2012,8,17,230,2456157,6
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17951,501,Open flowers,2012,5,11,132,2456059,7,2012,5,11,132,2456059,15
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17951,501,Open flowers,2012,6,8,160,2456087,8,2012,6,29,181,2456108,7
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17951,501,Open flowers,2012,7,13,195,2456122,7,2012,7,20,202,2456129,7
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17951,502,Pollen release (flowers),2012,4,29,120,2456047,8,2012,4,29,120,2456047,5
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17953,500,Flowers or flower buds,2012,4,15,106,2456033,9,2012,4,15,106,2456033,6
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17953,500,Flowers or flower buds,2012,5,11,132,2456059,7,2012,5,11,132,2456059,15
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17953,500,Flowers or flower buds,2012,5,31,152,2456079,5,2012,8,17,230,2456157,6
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17953,501,Open flowers,2012,5,11,132,2456059,7,2012,5,11,132,2456059,15
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17953,501,Open flowers,2012,6,8,160,2456087,8,2012,6,8,160,2456087,7
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17953,501,Open flowers,2012,6,22,174,2456101,7,2012,6,29,181,2456108,7
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17953,501,Open flowers,2012,7,20,202,2456129,7,2012,7,20,202,2456129,7
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17953,502,Pollen release (flowers),2012,4,29,120,2456047,8,2012,4,29,120,2456047,5
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17954,500,Flowers or flower buds,2012,4,15,106,2456033,9,2012,4,15,106,2456033,6
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17954,500,Flowers or flower buds,2012,5,11,132,2456059,7,2012,5,11,132,2456059,15
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17954,500,Flowers or flower buds,2012,5,31,152,2456079,5,2012,8,17,230,2456157,6
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17954,501,Open flowers,2012,5,11,132,2456059,7,2012,5,11,132,2456059,15
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17954,501,Open flowers,2012,5,31,152,2456079,5,2012,6,8,160,2456087,7
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17954,501,Open flowers,2012,6,22,174,2456101,7,2012,6,29,181,2456108,7
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17954,502,Pollen release (flowers),2012,4,29,120,2456047,8,2012,4,29,120,2456047,5
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17955,500,Flowers or flower buds,2012,4,15,106,2456033,9,2012,4,15,106,2456033,6
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17955,500,Flowers or flower buds,2012,6,8,160,2456087,8,2012,8,17,230,2456157,6
6091,34.11578,-118.757507,229,CA,704,Quercus,lobata,valley oak,Plantae,17955,501,Open flowers,2012,6,29,181,2456108,7,2012,6,29,181,2456108,7
6398,37.988838,-122.129555,39,CA,705,Quercus,agrifolia,California live oak,Plantae,18487,500,Flowers or flower buds,2012,4,16,107,2456034,4,2012,4,19,110,2456037,4
6398,37.988838,-122.129555,39,CA,757,Quercus,douglasii,blue oak,Plantae,23650,500,Flowers or flower buds,2012,4,23,114,2456041,4,2012,4,27,118,2456045,3
6398,37.988838,-122.129555,39,CA,757,Quercus,douglasii,blue oak,Plantae,23651,500,Flowers or flower buds,2012,4,27,118,2456045,4,2012,4,27,118,2456045,3
8332,34.445488,-119.255875,241,CA,705,Quercus,agrifolia,California live oak,Plantae,25267,500,Flowers or flower buds,2012,4,17,108,2456035,-9999,2012,4,30,121,2456048,-9999
8332,34.445488,-119.255875,241,CA,705,Quercus,agrifolia,California live oak,Plantae,25267,501,Open flowers,2012,4,17,108,2456035,-9999,2012,4,30,121,2456048,-9999
8332,34.445488,-119.255875,241,CA,705,Quercus,agrifolia,California live oak,Plantae,25267,502,Pollen release (flowers),2012,4,17,108,2456035,-9999,2012,4,30,121,2456048,-9999
8579,34.185997,-118.886124,205,CA,705,Quercus,agrifolia,California live oak,Plantae,26492,500,Flowers or flower buds,2012,4,13,104,2456031,-9999,2012,4,13,104,2456031,-9999
8579,34.185997,-118.886124,205,CA,705,Quercus,agrifolia,California live oak,Plantae,26492,501,Open flowers,2012,4,13,104,2456031,-9999,2012,4,13,104,2456031,-9999
8579,34.185997,-118.886124,205,CA,705,Quercus,agrifolia,California live oak,Plantae,26493,500,Flowers or flower buds,2012,4,13,104,2456031,-9999,2012,4,13,104,2456031,-9999
8579,34.185997,-118.886124,205,CA,705,Quercus,agrifolia,California live oak,Plantae,26493,501,Open flowers,2012,4,13,104,2456031,-9999,2012,4,13,104,2456031,-9999
8579,34.185997,-118.886124,205,CA,705,Quercus,agrifolia,California live oak,Plantae,26494,500,Flowers or flower buds,2012,4,13,104,2456031,-9999,2012,4,13,104,2456031,-9999
8579,34.185997,-118.886124,205,CA,705,Quercus,agrifolia,California live oak,Plantae,26494,501,Open flowers,2012,4,13,104,2456031,-9999,2012,4,13,104,2456031,-9999
8769,37.930042,-122.735527,75,CA,705,Quercus,agrifolia,California live oak,Plantae,28811,500,Flowers or flower buds,2012,7,18,200,2456127,8,2012,7,18,200,2456127,7
8769,37.930042,-122.735527,75,CA,705,Quercus,agrifolia,California live oak,Plantae,28811,500,Flowers or flower buds,2012,8,10,223,2456150,8,2012,8,31,244,2456171,6
8769,37.930042,-122.735527,75,CA,705,Quercus,agrifolia,California live oak,Plantae,28811,500,Flowers or flower buds,2012,9,14,258,2456185,8,2012,9,28,272,2456199,7
8769,37.930042,-122.735527,75,CA,705,Quercus,agrifolia,California live oak,Plantae,28811,500,Flowers or flower buds,2012,11,16,321,2456248,14,2012,12,29,364,2456291,-9999
8883,34.231152,-117.662506,1251,CA,765,Quercus,kelloggii,California black oak,Plantae,29627,500,Flowers or flower buds,2012,7,30,212,2456139,21,2012,7,30,212,2456139,-9999
9040,36.345131,-119.260979,104,CA,704,Quercus,lobata,valley oak,Plantae,30854,500,Flowers or flower buds,2012,11,1,306,2456233,21,2012,11,1,306,2456233,-9999
9040,36.345131,-119.260979,104,CA,704,Quercus,lobata,valley oak,Plantae,30854,501,Open flowers,2012,11,1,306,2456233,21,2012,11,1,306,2456233,-9999
9040,36.345131,-119.260979,104,CA,704,Quercus,lobata,valley oak,Plantae,30854,502,Pollen release (flowers),2012,11,1,306,2456233,21,2012,11,1,306,2456233,-9999
9079,37.801132,-122.470894,47,CA,705,Quercus,agrifolia,California live oak,Plantae,31116,500,Flowers or flower buds,2012,9,12,256,2456183,-9999,2012,9,22,266,2456193,-9999
9079,37.801132,-122.470894,47,CA,705,Quercus,agrifolia,California live oak,Plantae,31116,501,Open flowers,2012,9,22,266,2456193,10,2012,9,22,266,2456193,-9999
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31991,500,Flowers or flower buds,2012,11,30,335,2456262,2,2012,11,30,335,2456262,3
8959,34.675453,-120.040688,338,CA,704,Quercus,lobata,valley oak,Plantae,31991,500,Flowers or flower buds,2012,12,18,353,2456280,1,2012,12,18,353,2456280,1
9280,34.147045,-118.62973,306,CA,704,Quercus,lobata,valley oak,Plantae,32352,500,Flowers or flower buds,2012,10,25,299,2456226,-9999,2012,10,25,299,2456226,-9999
6081,34.0312,-118.811821,32,CA,705,Quercus,agrifolia,California live oak,Plantae,15878,500,Flowers or flower buds,2013,1,6,6,2456299,-9999,2013,3,3,62,2456355,1
6081,34.0312,-118.811821,32,CA,705,Quercus,agrifolia,California live oak,Plantae,15878,500,Flowers or flower buds,2013,3,11,70,2456363,7,2013,4,8,98,2456391,14
6081,34.0312,-118.811821,32,CA,705,Quercus,agrifolia,California live oak,Plantae,15878,500,Flowers or flower buds,2013,11,6,310,2456603,1,2013,11,6,310,2456603,5
6081,34.0312,-118.811821,32,CA,705,Quercus,agrifolia,California live oak,Plantae,15878,501,Open flowers,2013,1,28,28,2456321,8,2013,3,3,62,2456355,1
6081,34.0312,-118.811821,32,CA,705,Quercus,agrifolia,California live oak,Plantae,15878,501,Open flowers,2013,3,18,77,2456370,14,2013,4,8,98,2456391,14
6081,34.0312,-118.811821,32,CA,705,Quercus,agrifolia,California live oak,Plantae,15878,502,Pollen release (flowers),2013,2,10,41,2456334,6,2013,2,10,41,2456334,8
6081,34.0312,-118.811821,32,CA,705,Quercus,agrifolia,California live oak,Plantae,15878,502,Pollen release (flowers),2013,3,18,77,2456370,14,2013,4,1,91,2456384,14
6091,34.11578,-118.757507,229,CA,705,Quercus,agrifolia,California live oak,Plantae,15965,500,Flowers or flower buds,2013,4,22,112,2456405,10,2013,4,22,112,2456405,11
6091,34.11578,-118.757507,229,CA,705,Quercus,agrifolia,California live oak,Plantae,15965,501,Open flowers,2013,4,22,112,2456405,10,2013,4,22,112,2456405,11
6099,34.119007,-118.760071,245,CA,704,Quercus,lobata,valley oak,Plantae,16004,500,Flowers or flower buds,2013,4,3,93,2456386,6,2013,4,22,112,2456405,11
6099,34.119007,-118.760071,245,CA,704,Quercus,lobata,valley oak,Plantae,16004,501,Open flowers,2013,4,12,102,2456395,9,2013,4,22,112,2456405,11
6099,34.119007,-118.760071,245,CA,704,Quercus,lobata,valley oak,Plantae,16005,500,Flowers or flower buds,2013,3,28,87,2456380,6,2013,5,3,123,2456416,6
6099,34.119007,-118.760071,245,CA,704,Quercus,lobata,valley oak,Plantae,16005,501,Open flowers,2013,4,3,93,2456386,6,2013,5,3,123,2456416,6
6099,34.119007,-118.760071,245,CA,704,Quercus,lobata,valley oak,Plantae,16005,502,Pollen release (flowers),2013,4,3,93,2456386,6,2013,4,3,93,2456386,9
6099,34.119007,-118.760071,245,CA,704,Quercus,lobata,valley oak,Plantae,16006,500,Flowers or flower buds,2013,3,28,87,2456380,6,2013,5,3,123,2456416,6
6099,34.119007,-118.760071,245,CA,704,Quercus,lobata,valley oak,Plantae,16006,501,Open flowers,2013,4,3,93,2456386,6,2013,5,3,123,2456416,6
6099,34.119007,-118.760071,245,CA,704,Quercus,lobata,valley oak,Plantae,16007,500,Flowers or flower buds,2013,4,3,93,2456386,6,2013,5,3,123,2456416,6
6099,34.119007,-118.760071,245,CA,704,Quercus,lobata,valley oak,Plantae,16007,501,Open flowers,2013,4,3,93,2456386,6,2013,5,3,123,2456416,6
6213,34.156467,-118.73069,304,CA,704,Quercus,lobata,valley oak,Plantae,16382,500,Flowers or flower buds,2013,3,22,81,2456374,8,2013,4,25,115,2456408,6
6213,34.156467,-118.73069,304,CA,704,Quercus,lobata,valley oak,Plantae,16382,500,Flowers or flower buds,2013,11,20,324,2456617,6,2013,11,20,324,2456617,6
6213,34.156467,-118.73069,304,CA,704,Quercus,lobata,valley oak,Plantae,16382,501,Open flowers,2013,4,3,93,2456386,12,2013,4,25,115,2456408,6
6213,34.156467,-118.73069,304,CA,704,Quercus,lobata,valley oak,Plantae,16382,502,Pollen release (flowers),2013,4,3,93,2456386,6,2013,4,18,108,2456401,7
6213,34.156467,-118.73069,304,CA,704,Quercus,lobata,valley oak,Plantae,16383,500,Flowers or flower buds,2013,3,22,81,2456374,8,2013,4,25,115,2456408,6
6213,34.156467,-118.73069,304,CA,704,Quercus,lobata,valley oak,Plantae,16383,500,Flowers or flower buds,2013,11,20,324,2456617,6,2013,11,20,324,2456617,6
6213,34.156467,-118.73069,304,CA,704,Quercus,lobata,valley oak,Plantae,16383,501,Open flowers,2013,4,3,93,2456386,12,2013,4,25,115,2456408,6
6213,34.156467,-118.73069,304,CA,704,Quercus,lobata,valley oak,Plantae,16383,502,Pollen release (flowers),2013,4,3,93,2456386,6,2013,4,18,108,2456401,7
6213,34.156467,-118.73069,304,CA,705,Quercus,agrifolia,California live oak,Plantae,16384,500,Flowers or flower buds,2013,3,22,81,2456374,8,2013,4,3,93,2456386,8
6213,34.156467,-118.73069,304,CA,705,Quercus,agrifolia,California live oak,Plantae,16384,500,Flowers or flower buds,2013,4,18,108,2456401,7,2013,4,25,115,2456408,6
6213,34.156467,-118.73069,304,CA,705,Quercus,agrifolia,California live oak,Plantae,16384,501,Open flowers,2013,4,18,108,2456401,7,2013,4,25,115,2456408,6
6213,34.156467,-118.73069,304,CA,704,Quercus,lobata,valley oak,Plantae,16385,500,Flowers or flower buds,2013,3,22,81,2456374,8,2013,4,25,115,2456408,6
6213,34.156467,-118.73069,304,CA,704,Quercus,lobata,valley oak,Plantae,16385,501,Open flowers,2013,3,28,87,2456380,6,2013,4,25,115,2456408,6
6213,34.156467,-118.73069,304,CA,704,Quercus,lobata,valley oak,Plantae,16385,502,Pollen release (flowers),2013,4,3,93,2456386,6,2013,4,18,108,2456401,7
6214,34.159077,-118.726082,318,CA,704,Quercus,lobata,valley oak,Plantae,16387,500,Flowers or flower buds,2013,4,3,93,2456386,12,2013,6,6,157,2456450,6
6214,34.159077,-118.726082,318,CA,704,Quercus,lobata,valley oak,Plantae,16387,501,Open flowers,2013,4,3,93,2456386,12,2013,6,6,157,2456450,6
6214,34.159077,-118.726082,318,CA,704,Quercus,lobata,valley oak,Plantae,16387,502,Pollen release (flowers),2013,4,3,93,2456386,6,2013,4,25,115,2456408,6
