Species_ID,Genus,Species,Common_Name,Kingdom,Phenophase_ID,Phenophase_Description,Year,Start_Date,End_Date,Status_Records_Sample_Size,Individuals_Sample_Size,Sites_Sample_Size,Num_Yes_Records,NumIndividuals_with_Yes_Record,NumSites_with_Yes_Record,Proportion_Yes_Records,Proportion_Individuals_with_Yes_Record,Proportion_Sites_with_Yes_Record,In-Phase_Sites_Sample_Size,In-Phase_Site_Visits_Sample_Size,Total_NumAnimals_In-Phase,Mean_NumAnimals_In-Phase,SE_NumAnimals_In-Phase,In-Phase_per_Hr_Sites_Sample_Size,In-Phase_per_Hr_Site_Visits_Sample_Size,Mean_NumAnimals_In-Phase_per_Hr,SE_NumAnimals_In-Phase_per_Hr,In-Phase_per_Hr_per_Acre_Sites_Sample_Size,In-Phase_per_Hr_per_Acre_Site_Visits_Sample_Size,Mean_NumAnimals_In-Phase_per_Hr_per_Acre,SE_NumAnimals_In-Phase_per_Hr_per_Acre
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2011,2011-11-12,2011-11-18,26,20,12,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2011,2011-11-19,2011-11-25,14,14,5,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2011,2011-11-19,2011-11-25,12,12,9,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2011,2011-11-19,2011-11-25,14,14,5,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2011,2011-11-19,2011-11-25,12,12,9,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2011,2011-11-19,2011-11-25,14,14,5,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2011,2011-11-19,2011-11-25,12,12,9,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2011,2011-11-26,2011-12-02,29,19,10,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2011,2011-11-26,2011-12-02,15,10,6,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2011,2011-11-26,2011-12-02,29,19,10,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2011,2011-11-26,2011-12-02,15,10,6,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2011,2011-11-26,2011-12-02,29,19,10,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2011,2011-11-26,2011-12-02,15,10,6,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2011,2011-12-03,2011-12-09,19,19,10,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2011,2011-12-03,2011-12-09,20,18,11,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,500,Flowers or flower buds,2011,2011-12-03,2011-12-09,27,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2011,2011-12-03,2011-12-09,19,19,10,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2011,2011-12-03,2011-12-09,20,18,11,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,501,Open flowers,2011,2011-12-03,2011-12-09,27,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2011,2011-12-03,2011-12-09,19,19,10,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2011,2011-12-03,2011-12-09,20,18,11,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,502,Pollen release (flowers),2011,2011-12-03,2011-12-09,27,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2011,2011-12-10,2011-12-16,10,10,5,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2011,2011-12-10,2011-12-16,10,10,8,1,1,-9999,0.1,0.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,500,Flowers or flower buds,2011,2011-12-10,2011-12-16,28,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2011,2011-12-10,2011-12-16,10,10,5,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2011,2011-12-10,2011-12-16,10,10,8,1,1,-9999,0.1,0.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,501,Open flowers,2011,2011-12-10,2011-12-16,28,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2011,2011-12-10,2011-12-16,10,10,5,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2011,2011-12-10,2011-12-16,10,10,8,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,502,Pollen release (flowers),2011,2011-12-10,2011-12-16,28,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2011,2011-12-17,2011-12-23,7,7,2,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2011,2011-12-17,2011-12-23,11,11,7,1,1,-9999,0.09,0.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2011,2011-12-17,2011-12-23,7,7,2,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2011,2011-12-17,2011-12-23,11,11,7,1,1,-9999,0.09,0.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2011,2011-12-17,2011-12-23,7,7,2,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2011,2011-12-17,2011-12-23,11,11,7,1,1,-9999,0.09,0.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2011,2011-12-24,2011-12-31,7,7,2,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2011,2011-12-24,2011-12-31,15,15,10,1,1,-9999,0.07,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,500,Flowers or flower buds,2011,2011-12-24,2011-12-31,14,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2011,2011-12-24,2011-12-31,7,7,2,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2011,2011-12-24,2011-12-31,15,15,10,1,1,-9999,0.07,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,501,Open flowers,2011,2011-12-24,2011-12-31,14,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2011,2011-12-24,2011-12-31,7,7,2,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2011,2011-12-24,2011-12-31,15,15,10,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,502,Pollen release (flowers),2011,2011-12-24,2011-12-31,14,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2012,2012-01-01,2012-01-07,17,17,8,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2012,2012-01-01,2012-01-07,20,20,11,2,2,-9999,0.1,0.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,500,Flowers or flower buds,2012,2012-01-01,2012-01-07,28,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2012,2012-01-01,2012-01-07,17,17,8,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2012,2012-01-01,2012-01-07,20,20,11,1,1,-9999,0.05,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,501,Open flowers,2012,2012-01-01,2012-01-07,28,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2012,2012-01-01,2012-01-07,17,17,8,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2012,2012-01-01,2012-01-07,19,19,11,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,502,Pollen release (flowers),2012,2012-01-01,2012-01-07,28,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2012,2012-01-08,2012-01-14,26,17,8,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2012,2012-01-08,2012-01-14,14,11,8,2,1,-9999,0.14,0.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,500,Flowers or flower buds,2012,2012-01-08,2012-01-14,14,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2012,2012-01-08,2012-01-14,26,17,8,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2012,2012-01-08,2012-01-14,13,11,8,1,1,-9999,0.08,0.09,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,501,Open flowers,2012,2012-01-08,2012-01-14,14,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2012,2012-01-08,2012-01-14,26,17,8,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2012,2012-01-08,2012-01-14,13,11,8,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,502,Pollen release (flowers),2012,2012-01-08,2012-01-14,14,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2012,2012-01-15,2012-01-21,34,24,11,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2012,2012-01-15,2012-01-21,24,16,10,3,2,-9999,0.13,0.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,500,Flowers or flower buds,2012,2012-01-15,2012-01-21,14,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2012,2012-01-15,2012-01-21,34,24,11,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2012,2012-01-15,2012-01-21,24,16,10,3,2,-9999,0.13,0.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,501,Open flowers,2012,2012-01-15,2012-01-21,14,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2012,2012-01-15,2012-01-21,34,24,11,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2012,2012-01-15,2012-01-21,24,16,10,1,1,-9999,0.04,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,502,Pollen release (flowers),2012,2012-01-15,2012-01-21,14,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2012,2012-01-22,2012-01-28,23,23,10,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2012,2012-01-22,2012-01-28,14,14,9,2,2,-9999,0.14,0.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,500,Flowers or flower buds,2012,2012-01-22,2012-01-28,14,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2012,2012-01-22,2012-01-28,23,23,10,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2012,2012-01-22,2012-01-28,14,14,9,2,2,-9999,0.14,0.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,501,Open flowers,2012,2012-01-22,2012-01-28,14,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2012,2012-01-22,2012-01-28,23,23,10,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2012,2012-01-22,2012-01-28,14,14,9,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,502,Pollen release (flowers),2012,2012-01-22,2012-01-28,14,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2012,2012-01-29,2012-02-04,29,21,10,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2012,2012-01-29,2012-02-04,18,15,9,1,1,-9999,0.06,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,500,Flowers or flower buds,2012,2012-01-29,2012-02-04,28,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2012,2012-01-29,2012-02-04,29,21,10,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2012,2012-01-29,2012-02-04,18,15,9,1,1,-9999,0.06,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,501,Open flowers,2012,2012-01-29,2012-02-04,28,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2012,2012-01-29,2012-02-04,29,21,10,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2012,2012-01-29,2012-02-04,18,15,9,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,502,Pollen release (flowers),2012,2012-01-29,2012-02-04,28,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2012,2012-02-05,2012-02-11,23,23,10,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2012,2012-02-05,2012-02-11,14,13,8,1,1,-9999,0.07,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2012,2012-02-05,2012-02-11,23,23,10,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2012,2012-02-05,2012-02-11,15,14,9,2,2,-9999,0.13,0.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2012,2012-02-05,2012-02-11,23,23,10,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2012,2012-02-05,2012-02-11,13,12,8,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2012,2012-02-12,2012-02-18,16,16,9,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2012,2012-02-12,2012-02-18,14,14,9,1,1,-9999,0.07,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,500,Flowers or flower buds,2012,2012-02-12,2012-02-18,14,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,501,Open flowers,2012,2012-02-12,2012-02-18,16,16,9,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,501,Open flowers,2012,2012-02-12,2012-02-18,14,14,9,1,1,-9999,0.07,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,501,Open flowers,2012,2012-02-12,2012-02-18,14,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,502,Pollen release (flowers),2012,2012-02-12,2012-02-18,16,16,9,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,502,Pollen release (flowers),2012,2012-02-12,2012-02-18,14,14,9,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
757,Quercus,douglasii,blue oak,Plantae,502,Pollen release (flowers),2012,2012-02-12,2012-02-18,14,14,3,0,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
704,Quercus,lobata,valley oak,Plantae,500,Flowers or flower buds,2012,2012-02-19,2012-02-25,21,15,6,3,3,-9999,0.14,0.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
705,Quercus,agrifolia,California live oak,Plantae,500,Flowers or flower buds,2012,2012-02-19,2012-02-25,12,9,7,3,2,-9999,0.25,0.22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
